age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
53,retired,married,secondary,no,4968,no,no,cellular,8,feb,1,333,1,other,no
45,admin.,married,secondary,no,1206,no,no,telephone,8,feb,1,446,3,failure,yes
28,management,single,tertiary,no,266,no,no,cellular,8,feb,1,-1,0,unknown,no
39,management,married,tertiary,no,1301,no,no,cellular,8,feb,2,179,1,failure,no
40,management,married,tertiary,no,1855,no,no,telephone,8,feb,6,-1,0,unknown,yes
79,retired,divorced,secondary,no,631,no,no,telephone,8,feb,2,181,1,failure,no
29,management,single,unknown,no,698,no,no,cellular,8,feb,1,-1,0,unknown,no
35,management,married,tertiary,no,62,no,no,cellular,8,feb,2,185,2,failure,yes
36,management,married,tertiary,no,1257,no,no,cellular,8,feb,9,101,1,other,no
53,admin.,married,secondary,no,1228,yes,yes,cellular,8,feb,2,188,1,success,no
52,management,married,tertiary,no,3634,no,no,cellular,8,feb,8,-1,0,unknown,yes
33,student,married,secondary,no,1536,no,no,cellular,9,feb,1,92,3,success,yes
60,technician,married,secondary,no,824,yes,no,cellular,9,feb,1,558,7,other,yes
24,student,single,tertiary,no,235,no,no,cellular,9,feb,1,92,1,success,yes
18,student,single,unknown,no,108,no,no,cellular,9,feb,1,183,1,success,yes
65,entrepreneur,married,tertiary,no,2331,no,no,telephone,9,feb,1,92,1,success,yes
25,student,single,secondary,no,125,no,no,cellular,9,feb,1,92,2,success,yes
58,technician,married,secondary,no,7554,no,no,telephone,9,feb,1,469,1,success,no
36,technician,single,secondary,no,27,yes,no,cellular,9,feb,1,260,2,success,yes
27,management,single,tertiary,no,390,no,no,cellular,9,feb,2,104,2,failure,yes
32,technician,single,tertiary,no,1527,yes,no,cellular,9,feb,1,92,3,failure,no
39,blue-collar,single,tertiary,no,172,yes,no,cellular,9,feb,2,183,2,failure,yes
53,admin.,married,secondary,no,10541,no,no,cellular,9,feb,2,92,1,success,yes
23,student,single,secondary,no,480,no,no,cellular,9,feb,2,182,1,failure,yes
34,admin.,married,secondary,no,2374,yes,no,cellular,9,feb,2,92,3,success,yes
33,management,single,tertiary,no,935,no,no,cellular,9,feb,2,92,8,success,yes
33,technician,single,secondary,no,2085,no,no,cellular,9,feb,2,-1,0,unknown,yes
36,management,single,tertiary,no,479,no,no,cellular,9,feb,2,-1,0,unknown,yes
47,admin.,married,secondary,no,0,no,yes,cellular,10,feb,2,93,2,other,no
52,unemployed,married,secondary,no,94,no,no,cellular,10,feb,1,92,13,success,yes
33,management,married,tertiary,no,22867,yes,no,cellular,10,feb,1,92,5,success,no
36,student,single,unknown,no,417,no,no,cellular,10,feb,1,-1,0,unknown,yes
42,services,single,tertiary,no,94,yes,no,cellular,10,feb,1,183,6,success,no
55,technician,divorced,secondary,no,3450,no,no,cellular,10,feb,1,183,1,failure,yes
60,retired,married,secondary,no,1853,no,no,cellular,10,feb,1,183,1,success,yes
38,admin.,single,tertiary,no,3954,yes,no,cellular,10,feb,1,182,3,failure,no
61,retired,married,tertiary,no,2557,yes,no,cellular,10,feb,2,92,5,success,yes
58,technician,married,secondary,no,589,yes,no,cellular,10,feb,3,183,6,success,yes
48,unemployed,divorced,secondary,no,201,no,no,cellular,10,feb,2,92,2,success,yes
35,technician,married,tertiary,no,7050,no,no,cellular,10,feb,3,187,1,success,yes
34,management,divorced,tertiary,no,2885,no,no,cellular,10,feb,2,156,4,other,yes
58,management,married,secondary,no,2155,no,yes,cellular,10,feb,2,92,5,success,yes
39,technician,divorced,secondary,no,902,yes,no,cellular,10,feb,2,180,5,failure,yes
70,retired,married,primary,no,579,no,no,cellular,11,feb,2,181,1,failure,no
44,management,married,tertiary,no,1791,no,no,cellular,11,feb,1,190,1,success,yes
54,unknown,married,secondary,no,2206,no,no,cellular,11,feb,1,91,3,success,yes
27,student,single,tertiary,no,5291,no,no,cellular,11,feb,1,91,4,success,yes
33,unemployed,married,secondary,no,1211,no,no,cellular,11,feb,1,188,1,success,yes
77,retired,married,secondary,no,638,no,no,cellular,11,feb,1,188,1,success,yes
75,retired,divorced,primary,no,37127,no,no,cellular,11,feb,1,-1,0,unknown,no
57,housemaid,married,primary,no,501,yes,yes,cellular,11,feb,7,188,2,failure,no
30,admin.,single,secondary,no,4448,no,no,cellular,11,feb,8,-1,0,unknown,yes
31,management,single,tertiary,no,533,no,no,cellular,11,feb,1,91,9,success,yes
61,retired,married,tertiary,no,5267,no,no,cellular,11,feb,3,-1,0,unknown,yes
76,retired,married,primary,no,3324,no,no,cellular,11,feb,1,90,4,success,yes
75,blue-collar,married,secondary,no,6053,no,no,cellular,11,feb,2,190,1,failure,no
28,blue-collar,married,secondary,no,61,yes,no,cellular,11,feb,1,174,4,success,yes
35,management,married,tertiary,no,0,yes,no,cellular,11,feb,2,92,5,success,yes
59,technician,married,secondary,no,116,no,no,cellular,11,feb,1,183,7,success,yes
42,blue-collar,married,secondary,no,413,yes,no,cellular,11,feb,2,184,2,success,yes
35,self-employed,single,tertiary,no,353,no,no,cellular,11,feb,1,183,1,success,yes
48,entrepreneur,single,secondary,no,315,no,no,unknown,11,feb,1,-1,0,unknown,yes
44,technician,single,secondary,no,451,no,no,cellular,11,feb,1,183,2,success,no
71,retired,married,secondary,no,1712,no,no,cellular,11,feb,1,-1,0,unknown,yes
60,retired,married,secondary,no,523,no,no,cellular,11,feb,1,182,3,success,yes
34,blue-collar,married,secondary,no,1454,yes,no,cellular,11,feb,2,297,2,failure,yes
57,retired,married,primary,no,9367,no,no,cellular,11,feb,1,90,6,success,yes
49,technician,divorced,secondary,no,0,yes,no,cellular,11,feb,3,-1,0,unknown,no
75,retired,married,secondary,no,291,no,no,cellular,11,feb,1,183,1,failure,yes
39,blue-collar,married,secondary,no,1382,yes,no,cellular,11,feb,2,-1,0,unknown,yes
64,retired,married,tertiary,no,846,no,no,cellular,11,feb,1,181,3,failure,yes
66,retired,married,secondary,no,780,no,no,cellular,12,feb,4,-1,0,unknown,no
36,technician,married,tertiary,no,341,no,no,cellular,12,feb,2,183,1,success,yes
27,admin.,single,secondary,no,255,no,no,cellular,12,feb,1,182,4,success,no
29,technician,single,secondary,no,113,no,no,cellular,12,feb,2,183,4,success,yes
34,management,single,tertiary,no,13014,no,no,cellular,12,feb,1,183,1,success,yes
26,unemployed,single,secondary,no,632,no,no,cellular,12,feb,1,-1,0,unknown,yes
34,management,single,tertiary,no,417,yes,no,cellular,12,feb,10,149,5,failure,no
41,management,married,tertiary,no,27696,no,no,cellular,12,feb,2,184,3,success,yes
47,blue-collar,married,secondary,no,3715,no,no,cellular,12,feb,2,182,4,other,yes
52,management,married,tertiary,no,4675,no,no,cellular,12,feb,3,-1,0,unknown,yes
36,blue-collar,divorced,secondary,no,2843,no,no,cellular,12,feb,1,182,1,success,no
32,technician,married,secondary,no,3271,no,no,cellular,12,feb,1,374,1,other,yes
51,management,married,tertiary,no,346,no,no,cellular,12,feb,1,92,5,success,yes
34,management,married,tertiary,no,8000,no,no,cellular,12,feb,1,260,2,failure,yes
21,student,single,secondary,no,123,no,no,telephone,12,feb,5,93,2,success,yes
41,technician,divorced,tertiary,no,4276,yes,no,cellular,12,feb,3,-1,0,unknown,no
54,technician,married,secondary,no,10185,no,no,cellular,12,feb,1,186,3,success,yes
35,technician,single,tertiary,no,992,yes,no,telephone,12,feb,1,170,4,failure,no
29,management,single,tertiary,no,1026,no,no,cellular,12,feb,2,92,2,success,yes
32,management,married,tertiary,no,905,no,no,cellular,12,feb,4,-1,0,unknown,yes
38,services,married,secondary,no,775,no,no,cellular,12,feb,3,182,2,success,yes
48,unemployed,married,secondary,no,926,no,no,cellular,15,feb,4,185,6,success,yes
46,management,married,tertiary,no,349,no,no,cellular,15,feb,2,616,1,failure,yes
32,technician,married,secondary,no,484,yes,no,cellular,15,feb,6,187,3,success,yes
49,services,married,primary,no,1830,yes,no,cellular,15,feb,1,-1,0,unknown,yes
75,retired,married,unknown,no,7819,no,no,cellular,15,feb,1,97,4,other,no
37,management,married,tertiary,no,2987,yes,no,cellular,15,feb,1,91,9,failure,yes
37,technician,single,tertiary,no,197,no,no,cellular,15,feb,1,91,2,success,yes
23,student,single,secondary,no,431,no,no,cellular,15,feb,3,186,2,success,yes
58,admin.,married,secondary,no,169,no,no,cellular,15,feb,1,91,4,success,yes
45,management,married,tertiary,no,226,yes,no,cellular,15,feb,4,185,6,success,yes
47,unemployed,single,tertiary,no,44,no,no,cellular,15,feb,1,185,1,success,no
30,unemployed,single,secondary,no,2424,no,no,cellular,15,feb,1,95,2,success,yes
30,admin.,single,tertiary,no,41,yes,no,cellular,15,feb,4,186,2,success,no
25,services,single,secondary,no,199,no,no,cellular,15,feb,2,-1,0,unknown,no
23,student,single,secondary,no,1234,no,no,cellular,15,feb,1,91,1,success,yes
34,management,married,tertiary,no,271,yes,no,cellular,15,feb,1,94,4,success,yes
27,management,single,tertiary,no,-69,yes,no,cellular,15,feb,3,-1,0,unknown,yes
28,student,single,tertiary,no,1562,no,no,cellular,15,feb,4,-1,0,unknown,yes
65,retired,married,secondary,no,3409,no,no,cellular,15,feb,2,-1,0,unknown,no
61,self-employed,divorced,tertiary,no,52587,no,no,cellular,15,feb,3,189,1,success,yes
27,blue-collar,single,secondary,no,535,no,no,cellular,15,feb,1,91,2,success,yes
34,management,single,tertiary,no,2159,no,no,unknown,18,feb,1,-1,0,unknown,yes
28,admin.,married,tertiary,no,167,yes,yes,cellular,18,feb,2,-1,0,unknown,no
50,admin.,married,secondary,no,5361,no,no,cellular,18,feb,3,195,1,failure,no
58,management,married,tertiary,no,473,no,no,cellular,18,feb,1,262,1,success,yes
52,technician,married,secondary,no,195,yes,no,cellular,18,feb,1,63,5,failure,yes
26,technician,single,tertiary,no,3411,no,no,cellular,18,feb,1,183,2,success,no
59,management,married,tertiary,no,2764,no,no,cellular,18,feb,1,56,3,failure,no
64,retired,married,secondary,no,1612,no,no,cellular,18,feb,1,183,4,failure,no
38,admin.,divorced,secondary,no,407,yes,yes,cellular,18,feb,1,183,1,failure,no
48,admin.,married,secondary,no,660,no,no,cellular,18,feb,1,561,2,success,yes
28,technician,single,secondary,no,154,yes,no,cellular,18,feb,2,-1,0,unknown,yes
35,management,single,tertiary,no,681,no,no,cellular,18,feb,1,561,2,success,yes
66,retired,married,secondary,no,2326,no,yes,cellular,18,feb,1,181,1,success,yes
25,self-employed,single,unknown,no,1179,no,no,cellular,18,feb,2,185,3,failure,no
33,management,married,tertiary,no,2213,no,no,cellular,18,feb,1,385,9,failure,no
52,services,married,secondary,no,961,no,yes,cellular,18,feb,1,553,4,failure,yes
26,admin.,single,tertiary,no,2532,yes,yes,cellular,18,feb,1,-1,0,unknown,yes
36,unemployed,married,secondary,no,1466,yes,no,unknown,19,feb,1,-1,0,unknown,no
38,management,single,tertiary,no,455,yes,no,cellular,19,feb,2,555,6,success,yes
59,self-employed,married,tertiary,no,2013,no,no,cellular,19,feb,4,94,2,success,yes
53,technician,married,secondary,no,4807,no,no,telephone,19,feb,3,-1,0,unknown,no
47,blue-collar,married,secondary,no,1568,yes,no,cellular,19,feb,1,262,7,success,yes
48,management,married,tertiary,no,0,no,yes,cellular,19,feb,4,182,1,success,yes
56,retired,married,primary,no,16432,no,no,cellular,19,feb,2,189,2,failure,no
22,student,single,unknown,no,1215,no,no,cellular,19,feb,3,192,1,failure,yes
82,retired,married,secondary,no,121,no,no,telephone,19,feb,1,-1,0,unknown,yes
27,blue-collar,single,primary,no,377,no,no,cellular,19,feb,2,-1,0,unknown,yes
60,retired,divorced,secondary,no,1,no,no,cellular,19,feb,1,184,1,success,yes
44,blue-collar,married,primary,no,622,yes,no,unknown,21,feb,1,-1,0,unknown,no
53,management,married,tertiary,no,597,no,no,unknown,22,feb,1,-1,0,unknown,yes
57,retired,married,secondary,no,1230,no,no,cellular,22,feb,1,-1,0,unknown,no
59,unemployed,divorced,secondary,no,7469,no,no,cellular,22,feb,1,130,1,failure,no
39,management,single,tertiary,no,763,no,no,cellular,22,feb,1,189,1,failure,yes
27,unknown,single,unknown,no,326,no,no,cellular,22,feb,1,-1,0,unknown,yes
39,admin.,divorced,tertiary,no,1176,no,no,cellular,22,feb,1,-1,0,unknown,no
64,retired,married,secondary,no,243,no,no,cellular,22,feb,1,175,1,failure,no
55,retired,divorced,secondary,no,2204,no,no,cellular,22,feb,1,264,1,failure,yes
57,blue-collar,married,secondary,no,1686,no,no,telephone,22,feb,4,311,2,failure,no
51,management,single,unknown,no,1277,no,no,cellular,22,feb,5,294,1,failure,no
37,blue-collar,married,secondary,no,4321,no,no,cellular,22,feb,3,167,3,failure,no
33,unemployed,single,tertiary,no,4874,no,no,telephone,22,feb,2,-1,0,unknown,no
60,management,married,secondary,no,0,no,no,telephone,22,feb,2,126,6,failure,no
33,unemployed,single,primary,no,396,no,no,cellular,22,feb,3,-1,0,unknown,no
35,management,married,tertiary,no,1380,no,no,cellular,23,feb,1,-1,0,unknown,yes
26,management,single,tertiary,no,0,no,no,cellular,23,feb,1,-1,0,unknown,no
30,technician,single,secondary,no,341,no,no,unknown,23,feb,1,-1,0,unknown,no
23,student,single,secondary,no,381,no,no,cellular,23,feb,1,189,2,other,yes
80,housemaid,married,primary,no,0,no,no,cellular,23,feb,1,189,1,failure,yes
29,student,single,secondary,no,67,no,no,cellular,23,feb,1,187,5,success,yes
47,admin.,married,secondary,no,368,no,no,cellular,23,feb,1,187,5,success,yes
72,retired,divorced,tertiary,no,438,no,no,cellular,23,feb,1,-1,0,unknown,yes
45,management,single,tertiary,no,483,no,no,cellular,23,feb,2,265,11,other,yes
35,housemaid,married,tertiary,no,11219,no,no,cellular,23,feb,1,195,3,failure,no
37,unemployed,married,tertiary,no,7620,no,no,telephone,23,feb,1,176,6,failure,yes
29,self-employed,single,tertiary,no,805,no,no,cellular,23,feb,1,103,7,failure,yes
40,management,single,tertiary,no,0,yes,no,cellular,23,feb,2,182,6,failure,yes
33,management,single,tertiary,no,101,yes,no,cellular,23,feb,2,130,1,other,no
32,technician,single,secondary,no,324,no,yes,cellular,23,feb,1,-1,0,unknown,yes
35,management,single,tertiary,no,747,no,no,cellular,23,feb,2,176,3,failure,no
32,management,married,tertiary,no,302,yes,yes,unknown,23,feb,1,384,2,failure,yes
40,blue-collar,single,primary,no,118,no,no,unknown,23,feb,1,-1,0,unknown,no
79,retired,divorced,primary,no,1910,no,no,telephone,24,feb,2,-1,0,unknown,no
48,unemployed,married,tertiary,no,1571,yes,no,cellular,24,feb,3,-1,0,unknown,no
43,self-employed,married,tertiary,no,10072,no,no,cellular,24,feb,1,100,4,failure,no
54,technician,married,secondary,no,65,no,no,cellular,24,feb,1,91,3,failure,no
40,technician,married,secondary,no,826,no,no,unknown,24,feb,1,267,2,other,no
20,student,single,secondary,no,215,no,no,cellular,24,feb,1,92,6,success,yes
48,housemaid,married,tertiary,no,5473,no,no,cellular,24,feb,2,184,2,success,yes
38,blue-collar,single,secondary,no,711,yes,no,cellular,24,feb,5,140,1,other,no
53,admin.,married,tertiary,no,944,yes,no,cellular,24,feb,1,-1,0,unknown,no
60,admin.,married,secondary,no,106,no,no,cellular,24,feb,1,187,4,success,yes
34,technician,married,tertiary,no,31,no,no,unknown,24,feb,1,-1,0,unknown,no
70,retired,married,primary,no,2346,no,no,cellular,24,feb,1,184,5,failure,yes
78,retired,divorced,secondary,no,3219,no,no,cellular,24,feb,1,-1,0,unknown,yes
61,management,married,tertiary,no,87,yes,no,cellular,24,feb,2,-1,0,unknown,no
52,admin.,single,unknown,no,2227,no,no,cellular,24,feb,2,-1,0,unknown,yes
61,self-employed,divorced,tertiary,no,6610,no,no,cellular,24,feb,2,-1,0,unknown,yes
52,technician,married,secondary,no,196,yes,yes,cellular,24,feb,1,273,3,failure,no
58,management,married,tertiary,no,4606,no,no,telephone,24,feb,2,-1,0,unknown,no
25,student,single,secondary,no,469,no,no,cellular,24,feb,1,187,2,success,no
77,retired,married,primary,no,680,no,no,telephone,24,feb,2,89,7,failure,no
46,admin.,married,unknown,no,2033,no,no,cellular,24,feb,2,86,5,failure,no
64,retired,married,primary,no,1977,no,no,cellular,24,feb,2,-1,0,unknown,no
37,management,married,tertiary,no,255,no,no,cellular,24,feb,2,183,10,success,yes
33,services,single,secondary,no,1852,no,no,telephone,25,feb,1,204,3,other,no
25,services,single,secondary,no,94,no,no,unknown,25,feb,1,-1,0,unknown,no
71,entrepreneur,married,tertiary,no,15265,no,no,cellular,25,feb,1,192,2,failure,no
63,retired,married,unknown,no,1849,no,no,cellular,25,feb,6,177,2,failure,no
27,services,single,secondary,no,195,yes,no,cellular,25,feb,3,-1,0,unknown,yes
33,technician,married,tertiary,no,8023,no,no,cellular,25,feb,1,87,4,failure,no
56,management,married,unknown,no,4623,no,no,cellular,25,feb,1,192,1,success,yes
63,technician,married,secondary,no,973,no,no,cellular,25,feb,1,388,1,success,yes
59,technician,married,secondary,no,7766,yes,no,cellular,25,feb,1,461,1,failure,yes
22,student,single,secondary,no,948,no,no,telephone,25,feb,1,191,3,success,yes
30,student,single,secondary,no,48,no,no,cellular,25,feb,1,191,2,success,yes
66,management,married,unknown,no,2149,yes,no,cellular,25,feb,1,87,10,failure,yes
70,management,married,secondary,no,4,no,no,cellular,25,feb,5,125,4,failure,no
36,management,single,tertiary,no,688,no,no,cellular,25,feb,3,268,2,failure,no
74,retired,married,primary,no,1413,no,no,cellular,25,feb,2,-1,0,unknown,yes
27,technician,married,secondary,no,241,no,yes,unknown,26,feb,1,-1,0,unknown,no
24,student,single,secondary,no,486,no,no,cellular,26,feb,2,270,2,other,no
52,technician,married,secondary,no,117,no,no,cellular,26,feb,3,186,6,success,yes
71,retired,divorced,secondary,no,0,no,no,cellular,26,feb,1,171,1,success,yes
33,management,married,tertiary,no,71,no,no,cellular,26,feb,3,102,2,failure,yes
56,technician,married,secondary,no,1938,no,yes,cellular,26,feb,1,192,4,success,yes
47,admin.,married,unknown,no,66,no,no,cellular,26,feb,1,203,1,success,no
34,self-employed,married,secondary,no,173,no,no,unknown,26,feb,1,-1,0,unknown,no
37,management,married,tertiary,no,3654,no,no,cellular,26,feb,1,274,2,other,no
28,student,single,secondary,no,1925,no,no,cellular,26,feb,1,93,3,success,no
27,blue-collar,single,secondary,no,23,no,no,cellular,26,feb,2,-1,0,unknown,no
73,retired,married,unknown,no,519,no,no,telephone,26,feb,3,133,2,success,yes
48,technician,married,secondary,no,3519,no,yes,cellular,26,feb,1,60,2,failure,no
67,retired,married,primary,no,8465,no,no,cellular,26,feb,1,-1,0,unknown,no
60,housemaid,married,primary,no,211,no,no,cellular,26,feb,2,189,1,failure,no
57,unemployed,divorced,secondary,no,79,yes,no,unknown,1,mar,1,592,2,failure,no
38,technician,single,secondary,no,0,no,no,unknown,1,mar,1,-1,0,unknown,no
65,unemployed,married,secondary,no,3195,no,no,telephone,2,mar,1,-1,0,unknown,yes
59,management,married,tertiary,no,315,no,no,cellular,2,mar,1,176,2,failure,yes
37,management,married,tertiary,no,1113,no,no,cellular,2,mar,1,182,1,success,yes
28,blue-collar,single,secondary,no,-46,yes,no,cellular,2,mar,1,89,11,failure,yes
29,admin.,single,tertiary,no,8,no,yes,cellular,2,mar,1,-1,0,unknown,no
27,technician,single,tertiary,no,1075,no,no,cellular,2,mar,1,-1,0,unknown,yes
49,admin.,single,tertiary,no,228,yes,no,cellular,2,mar,1,-1,0,unknown,yes
31,admin.,single,tertiary,no,4129,no,no,cellular,2,mar,1,182,1,failure,no
38,services,single,secondary,no,91,no,no,cellular,2,mar,1,-1,0,unknown,yes
36,technician,single,secondary,no,1407,no,no,cellular,2,mar,1,109,3,other,no
28,technician,single,secondary,no,598,yes,no,cellular,2,mar,1,288,2,failure,yes
51,technician,married,tertiary,no,0,no,no,cellular,2,mar,2,-1,0,unknown,yes
26,services,single,secondary,no,162,yes,no,cellular,2,mar,2,130,8,other,no
